seed,noise_percentage,noise_test,accuracy,noise_snr
7,60,living,0.959918200408998,24.0
8,60,living,0.9564417177914111,24.0
9,60,living,0.9566462167689161,24.0
10,60,living,0.9562372188139059,24.0
11,60,living,0.9627811860940695,24.0
12,60,living,0.9548057259713701,24.0
13,60,living,0.9570552147239264,24.0
14,60,living,0.9578732106339468,24.0
15,60,living,0.9584867075664621,24.0
16,60,living,0.9588957055214724,24.0
17,60,living,0.9568507157464212,24.0
18,60,living,0.9546012269938651,24.0
19,60,living,0.9568507157464212,24.0
20,60,living,0.9603271983640081,24.0
21,60,living,0.9539877300613497,24.0
22,60,living,0.9605316973415133,24.0
23,60,living,0.9570552147239264,24.0
24,60,living,0.9558282208588957,24.0
0,60,living,0.9533742331288344,21.0
1,60,living,0.9566462167689161,21.0
2,60,living,0.9591002044989775,21.0
3,60,living,0.9562372188139059,21.0
4,60,living,0.9554192229038855,21.0
5,60,living,0.9576687116564417,21.0
6,60,living,0.9552147239263804,21.0
7,60,living,0.9576687116564417,21.0
8,60,living,0.9554192229038855,21.0
9,60,living,0.9566462167689161,21.0
10,60,living,0.9541922290388548,21.0
11,60,living,0.9623721881390593,21.0
12,60,living,0.9535787321063395,21.0
13,60,living,0.9568507157464212,21.0
14,60,living,0.9574642126789366,21.0
15,60,living,0.9552147239263804,21.0
16,60,living,0.9564417177914111,21.0
17,60,living,0.9546012269938651,21.0
18,60,living,0.9539877300613497,21.0
19,60,living,0.9574642126789366,21.0
20,60,living,0.9593047034764827,21.0
21,60,living,0.9519427402862985,21.0
22,60,living,0.9601226993865031,21.0
23,60,living,0.9552147239263804,21.0
24,60,living,0.9541922290388548,21.0
0,60,living,0.9533742331288344,18.0
1,60,living,0.9535787321063395,18.0
2,60,living,0.9560327198364008,18.0
3,60,living,0.9546012269938651,18.0
4,60,living,0.9519427402862985,18.0
5,60,living,0.9572597137014315,18.0
6,60,living,0.9525562372188139,18.0
7,60,living,0.9554192229038855,18.0
8,60,living,0.9535787321063395,18.0
9,60,living,0.9543967280163599,18.0
10,60,living,0.9539877300613497,18.0
11,60,living,0.9584867075664621,18.0
12,60,living,0.9533742331288344,18.0
13,60,living,0.9546012269938651,18.0
14,60,living,0.9554192229038855,18.0
15,60,living,0.9556237218813906,18.0
16,60,living,0.9556237218813906,18.0
17,60,living,0.9521472392638037,18.0
18,60,living,0.9519427402862985,18.0
19,60,living,0.9543967280163599,18.0
20,60,living,0.9566462167689161,18.0
21,60,living,0.9494887525562372,18.0
22,60,living,0.9537832310838446,18.0
23,60,living,0.9525562372188139,18.0
24,60,living,0.9527607361963191,18.0
0,60,living,0.9525562372188139,15.0
1,60,living,0.9517382413087935,15.0
2,60,living,0.9531697341513292,15.0
3,60,living,0.9517382413087935,15.0
4,60,living,0.9515337423312883,15.0
5,60,living,0.9531697341513292,15.0
6,60,living,0.9480572597137015,15.0
7,60,living,0.9525562372188139,15.0
8,60,living,0.9501022494887525,15.0
9,60,living,0.9517382413087935,15.0
10,60,living,0.9521472392638037,15.0
11,60,living,0.9562372188139059,15.0
12,60,living,0.9533742331288344,15.0
13,60,living,0.9511247443762781,15.0
14,60,living,0.9525562372188139,15.0
15,60,living,0.9513292433537832,15.0
16,60,living,0.9519427402862985,15.0
17,60,living,0.9494887525562372,15.0
18,60,living,0.9494887525562372,15.0
19,60,living,0.9531697341513292,15.0
20,60,living,0.9539877300613497,15.0
21,60,living,0.9474437627811861,15.0
22,60,living,0.9519427402862985,15.0
23,60,living,0.9492842535787321,15.0
24,60,living,0.9505112474437628,15.0
0,60,living,0.9466257668711656,12.0
1,60,living,0.9494887525562372,12.0
2,60,living,0.9501022494887525,12.0
3,60,living,0.9466257668711656,12.0
4,60,living,0.9466257668711656,12.0
5,60,living,0.9482617586912065,12.0
6,60,living,0.9449897750511247,12.0
7,60,living,0.9486707566462168,12.0
8,60,living,0.9462167689161555,12.0
9,60,living,0.9470347648261759,12.0
10,60,living,0.9501022494887525,12.0
11,60,living,0.9548057259713701,12.0
12,60,living,0.9505112474437628,12.0
13,60,living,0.9482617586912065,12.0
14,60,living,0.9496932515337423,12.0
15,60,living,0.9496932515337423,12.0
16,60,living,0.9486707566462168,12.0
17,60,living,0.9460122699386503,12.0
18,60,living,0.9431492842535787,12.0
19,60,living,0.9494887525562372,12.0
20,60,living,0.9511247443762781,12.0
21,60,living,0.9441717791411043,12.0
22,60,living,0.9488752556237219,12.0
23,60,living,0.943762781186094,12.0
24,60,living,0.9484662576687116,12.0
0,60,living,0.9402862985685072,9.0
1,60,living,0.9425357873210634,9.0
2,60,living,0.9427402862985685,9.0
3,60,living,0.938241308793456,9.0
4,60,living,0.9431492842535787,9.0
5,60,living,0.9411042944785276,9.0
6,60,living,0.9411042944785276,9.0
7,60,living,0.9411042944785276,9.0
8,60,living,0.9404907975460123,9.0
9,60,living,0.9423312883435583,9.0
10,60,living,0.945398773006135,9.0
11,60,living,0.949079754601227,9.0
12,60,living,0.9462167689161555,9.0
13,60,living,0.9427402862985685,9.0
14,60,living,0.9464212678936605,9.0
15,60,living,0.9441717791411043,9.0
16,60,living,0.9402862985685072,9.0
17,60,living,0.9415132924335379,9.0
18,60,living,0.940081799591002,9.0
19,60,living,0.941922290388548,9.0
20,60,living,0.9464212678936605,9.0
21,60,living,0.9347648261758691,9.0
22,60,living,0.943762781186094,9.0
23,60,living,0.9394683026584867,9.0
24,60,living,0.9441717791411043,9.0
0,60,living,0.9310838445807771,6.0
1,60,living,0.9384458077709611,6.0
2,60,living,0.9339468302658487,6.0
3,60,living,0.9296523517382413,6.0
4,60,living,0.9378323108384458,6.0
5,60,living,0.9298568507157464,6.0
6,60,living,0.9335378323108384,6.0
7,60,living,0.9370143149284254,6.0
8,60,living,0.93640081799591,6.0
9,60,living,0.9351738241308793,6.0
10,60,living,0.9415132924335379,6.0
11,60,living,0.941717791411043,6.0
12,60,living,0.9413087934560327,6.0
13,60,living,0.9357873210633947,6.0
14,60,living,0.9378323108384458,6.0
15,60,living,0.9378323108384458,6.0
16,60,living,0.9300613496932515,6.0
17,60,living,0.9366053169734151,6.0
18,60,living,0.9339468302658487,6.0
19,60,living,0.9343558282208589,6.0
20,60,living,0.9372188139059304,6.0
21,60,living,0.9284253578732107,6.0
22,60,living,0.9357873210633947,6.0
23,60,living,0.9339468302658487,6.0
24,60,living,0.934560327198364,6.0
0,60,living,0.9198364008179959,3.0
1,60,living,0.9288343558282208,3.0
2,60,living,0.9206543967280164,3.0
3,60,living,0.9243353783231084,3.0
4,60,living,0.9261758691206544,3.0
5,60,living,0.9151329243353783,3.0
6,60,living,0.9241308793456032,3.0
7,60,living,0.9274028629856851,3.0
8,60,living,0.9263803680981595,3.0
9,60,living,0.9235173824130879,3.0
10,60,living,0.9321063394683027,3.0
11,60,living,0.9294478527607362,3.0
12,60,living,0.9278118609406953,3.0
13,60,living,0.9216768916155419,3.0
14,60,living,0.9249488752556237,3.0
15,60,living,0.9304703476482618,3.0
16,60,living,0.9186094069529652,3.0
17,60,living,0.9229038854805726,3.0
18,60,living,0.9231083844580777,3.0
19,60,living,0.9253578732106339,3.0
20,60,living,0.9278118609406953,3.0
21,60,living,0.9235173824130879,3.0
22,60,living,0.9251533742331288,3.0
23,60,living,0.9239263803680982,3.0
24,60,living,0.9263803680981595,3.0
0,60,living,0.903680981595092,0.0
1,60,living,0.9161554192229039,0.0
2,60,living,0.907157464212679,0.0
3,60,living,0.9096114519427403,0.0
4,60,living,0.90920245398773,0.0
5,60,living,0.8942740286298568,0.0
6,60,living,0.9118609406952966,0.0
7,60,living,0.9098159509202454,0.0
8,60,living,0.9096114519427403,0.0
9,60,living,0.9087934560327199,0.0
10,60,living,0.916359918200409,0.0
11,60,living,0.9134969325153375,0.0
12,60,living,0.912883435582822,0.0
13,60,living,0.9026584867075664,0.0
14,60,living,0.9155419222903886,0.0
15,60,living,0.914519427402863,0.0
16,60,living,0.903476482617587,0.0
17,60,living,0.9079754601226994,0.0
18,60,living,0.9094069529652352,0.0
19,60,living,0.9006134969325154,0.0
20,60,living,0.9075664621676892,0.0
21,60,living,0.9100204498977505,0.0
22,60,living,0.910838445807771,0.0
23,60,living,0.9102249488752556,0.0
24,60,living,0.9077709611451943,0.0
0,60,living,0.8824130879345603,-3.0
1,60,living,0.8942740286298568,-3.0
2,60,living,0.878323108384458,-3.0
3,60,living,0.8813905930470347,-3.0
4,60,living,0.8846625766871166,-3.0
5,60,living,0.8638036809815951,-3.0
6,60,living,0.8879345603271984,-3.0
7,60,living,0.8856850715746422,-3.0
8,60,living,0.8793456032719836,-3.0
9,60,living,0.8850715746421268,-3.0
10,60,living,0.8961145194274028,-3.0
11,60,living,0.8865030674846626,-3.0
12,60,living,0.8856850715746422,-3.0
13,60,living,0.8777096114519427,-3.0
14,60,living,0.883640081799591,-3.0
15,60,living,0.8942740286298568,-3.0
16,60,living,0.8830265848670756,-3.0
17,60,living,0.8858895705521472,-3.0
18,60,living,0.879959100204499,-3.0
19,60,living,0.8687116564417178,-3.0
20,60,living,0.8813905930470347,-3.0
21,60,living,0.8862985685071575,-3.0
22,60,living,0.8895705521472392,-3.0
23,60,living,0.8877300613496932,-3.0
24,60,living,0.8785276073619632,-3.0
0,80,white,0.9468302658486708,24.0
1,80,white,0.9498977505112475,24.0
2,80,white,0.9501022494887525,24.0
3,80,white,0.949079754601227,24.0
4,80,white,0.9449897750511247,24.0
5,80,white,0.9466257668711656,24.0
6,80,white,0.9451942740286299,24.0
7,80,white,0.9456032719836401,24.0
8,80,white,0.9484662576687116,24.0
9,80,white,0.947239263803681,24.0
10,80,white,0.9474437627811861,24.0
11,80,white,0.9458077709611452,24.0
12,80,white,0.9517382413087935,24.0
13,80,white,0.9523517382413088,24.0
14,80,white,0.9501022494887525,24.0
15,80,white,0.9462167689161555,24.0
16,80,white,0.9498977505112475,24.0
17,80,white,0.9449897750511247,24.0
18,80,white,0.9449897750511247,24.0
19,80,white,0.9476482617586912,24.0
20,80,white,0.9451942740286299,24.0
21,80,white,0.9451942740286299,24.0
22,80,white,0.9474437627811861,24.0
23,80,white,0.9468302658486708,24.0
24,80,white,0.949079754601227,24.0
0,80,white,0.9408997955010225,21.0
1,80,white,0.9476482617586912,21.0
2,80,white,0.9425357873210634,21.0
3,80,white,0.9470347648261759,21.0
4,80,white,0.9394683026584867,21.0
5,80,white,0.945398773006135,21.0
6,80,white,0.941717791411043,21.0
7,80,white,0.9411042944785276,21.0
8,80,white,0.9427402862985685,21.0
9,80,white,0.9425357873210634,21.0
10,80,white,0.945398773006135,21.0
11,80,white,0.9441717791411043,21.0
12,80,white,0.9460122699386503,21.0
13,80,white,0.9470347648261759,21.0
14,80,white,0.9447852760736196,21.0
15,80,white,0.945398773006135,21.0
16,80,white,0.9488752556237219,21.0
17,80,white,0.9466257668711656,21.0
18,80,white,0.9429447852760736,21.0
19,80,white,0.939877300613497,21.0
20,80,white,0.9402862985685072,21.0
21,80,white,0.941922290388548,21.0
22,80,white,0.943558282208589,21.0
23,80,white,0.9439672801635992,21.0
24,80,white,0.9429447852760736,21.0
0,80,white,0.9374233128834356,18.0
1,80,white,0.9408997955010225,18.0
2,80,white,0.9359918200408998,18.0
3,80,white,0.9413087934560327,18.0
4,80,white,0.9357873210633947,18.0
5,80,white,0.938241308793456,18.0
6,80,white,0.9408997955010225,18.0
7,80,white,0.9386503067484663,18.0
8,80,white,0.9396728016359919,18.0
9,80,white,0.9376278118609407,18.0
10,80,white,0.9421267893660532,18.0
11,80,white,0.9415132924335379,18.0
12,80,white,0.9423312883435583,18.0
13,80,white,0.9429447852760736,18.0
14,80,white,0.9402862985685072,18.0
15,80,white,0.938241308793456,18.0
16,80,white,0.9413087934560327,18.0
17,80,white,0.9372188139059304,18.0
18,80,white,0.9361963190184049,18.0
19,80,white,0.9374233128834356,18.0
20,80,white,0.9376278118609407,18.0
21,80,white,0.9378323108384458,18.0
22,80,white,0.9388548057259714,18.0
23,80,white,0.9368098159509203,18.0
24,80,white,0.9427402862985685,18.0
0,80,white,0.9337423312883436,15.0
1,80,white,0.9331288343558283,15.0
2,80,white,0.9343558282208589,15.0
3,80,white,0.9374233128834356,15.0
4,80,white,0.9282208588957055,15.0
5,80,white,0.934560327198364,15.0
6,80,white,0.9341513292433538,15.0
7,80,white,0.9351738241308793,15.0
8,80,white,0.9312883435582822,15.0
9,80,white,0.9331288343558283,15.0
10,80,white,0.9347648261758691,15.0
11,80,white,0.9337423312883436,15.0
12,80,white,0.9372188139059304,15.0
13,80,white,0.9402862985685072,15.0
14,80,white,0.9374233128834356,15.0
15,80,white,0.9312883435582822,15.0
16,80,white,0.9378323108384458,15.0
17,80,white,0.9357873210633947,15.0
18,80,white,0.9316973415132924,15.0
19,80,white,0.9353783231083844,15.0
20,80,white,0.9335378323108384,15.0
21,80,white,0.9323108384458078,15.0
22,80,white,0.9378323108384458,15.0
23,80,white,0.9351738241308793,15.0
24,80,white,0.938036809815951,15.0
0,80,white,0.92719836400818,12.0
1,80,white,0.9284253578732107,12.0
2,80,white,0.9245398773006135,12.0
3,80,white,0.9267893660531697,12.0
4,80,white,0.9245398773006135,12.0
5,80,white,0.92719836400818,12.0
6,80,white,0.9263803680981595,12.0
7,80,white,0.9274028629856851,12.0
8,80,white,0.9247443762781186,12.0
9,80,white,0.9269938650306748,12.0
10,80,white,0.9288343558282208,12.0
11,80,white,0.9282208588957055,12.0
12,80,white,0.9319018404907975,12.0
13,80,white,0.9282208588957055,12.0
14,80,white,0.930879345603272,12.0
15,80,white,0.9255623721881391,12.0
16,80,white,0.929038854805726,12.0
17,80,white,0.9255623721881391,12.0
18,80,white,0.9261758691206544,12.0
19,80,white,0.9286298568507158,12.0
20,80,white,0.9255623721881391,12.0
21,80,white,0.9249488752556237,12.0
22,80,white,0.930879345603272,12.0
23,80,white,0.9298568507157464,12.0
24,80,white,0.9294478527607362,12.0
0,80,white,0.9196319018404908,9.0
1,80,white,0.9177914110429448,9.0
2,80,white,0.9171779141104295,9.0
3,80,white,0.9173824130879346,9.0
4,80,white,0.9104294478527607,9.0
5,80,white,0.9175869120654396,9.0
6,80,white,0.9200408997955011,9.0
7,80,white,0.9190184049079755,9.0
8,80,white,0.9192229038854806,9.0
9,80,white,0.9171779141104295,9.0
10,80,white,0.9151329243353783,9.0
11,80,white,0.9196319018404908,9.0
12,80,white,0.9190184049079755,9.0
13,80,white,0.9173824130879346,9.0
14,80,white,0.9198364008179959,9.0
15,80,white,0.9151329243353783,9.0
16,80,white,0.9151329243353783,9.0
17,80,white,0.9153374233128835,9.0
18,80,white,0.9100204498977505,9.0
19,80,white,0.912678936605317,9.0
20,80,white,0.916359918200409,9.0
21,80,white,0.9159509202453988,9.0
22,80,white,0.9220858895705522,9.0
23,80,white,0.9200408997955011,9.0
24,80,white,0.9200408997955011,9.0
0,80,white,0.9047034764826176,6.0
1,80,white,0.901840490797546,6.0
2,80,white,0.9008179959100204,6.0
3,80,white,0.9030674846625767,6.0
4,80,white,0.894478527607362,6.0
5,80,white,0.8995910020449898,6.0
6,80,white,0.9083844580777096,6.0
7,80,white,0.9024539877300614,6.0
8,80,white,0.9024539877300614,6.0
9,80,white,0.9012269938650307,6.0
10,80,white,0.9004089979550102,6.0
11,80,white,0.9065439672801636,6.0
12,80,white,0.9065439672801636,6.0
13,80,white,0.9030674846625767,6.0
14,80,white,0.9065439672801636,6.0
15,80,white,0.8983640081799591,6.0
16,80,white,0.9008179959100204,6.0
17,80,white,0.9014314928425358,6.0
18,80,white,0.8977505112474438,6.0
19,80,white,0.8997955010224948,6.0
20,80,white,0.8977505112474438,6.0
21,80,white,0.9,6.0
22,80,white,0.9081799591002045,6.0
23,80,white,0.9065439672801636,6.0
24,80,white,0.9030674846625767,6.0
0,80,white,0.8875255623721882,3.0
1,80,white,0.8862985685071575,3.0
2,80,white,0.8828220858895706,3.0
3,80,white,0.8887525562372188,3.0
4,80,white,0.8815950920245399,3.0
5,80,white,0.881799591002045,3.0
6,80,white,0.8922290388548058,3.0
7,80,white,0.8865030674846626,3.0
8,80,white,0.8856850715746422,3.0
9,80,white,0.8846625766871166,3.0
10,80,white,0.8846625766871166,3.0
11,80,white,0.8942740286298568,3.0
12,80,white,0.8907975460122699,3.0
13,80,white,0.8811860940695296,3.0
14,80,white,0.8879345603271984,3.0
15,80,white,0.8875255623721882,3.0
16,80,white,0.8824130879345603,3.0
17,80,white,0.8826175869120655,3.0
18,80,white,0.8760736196319019,3.0
19,80,white,0.8773006134969326,3.0
20,80,white,0.8815950920245399,3.0
21,80,white,0.8830265848670756,3.0
22,80,white,0.8922290388548058,3.0
23,80,white,0.8924335378323108,3.0
24,80,white,0.8844580777096115,3.0
0,80,white,0.8591002044989775,0.0
1,80,white,0.8554192229038855,0.0
2,80,white,0.8548057259713702,0.0
3,80,white,0.8593047034764826,0.0
4,80,white,0.8591002044989775,0.0
5,80,white,0.8578732106339468,0.0
6,80,white,0.8631901840490798,0.0
7,80,white,0.8580777096114519,0.0
8,80,white,0.8621676891615542,0.0
9,80,white,0.8558282208588958,0.0
10,80,white,0.8556237218813906,0.0
11,80,white,0.86359918200409,0.0
12,80,white,0.8603271983640082,0.0
13,80,white,0.8591002044989775,0.0
14,80,white,0.8676891615541922,0.0
15,80,white,0.8627811860940695,0.0
16,80,white,0.8570552147239264,0.0
17,80,white,0.8548057259713702,0.0
18,80,white,0.8572597137014315,0.0
19,80,white,0.8529652351738242,0.0
20,80,white,0.8588957055214724,0.0
21,80,white,0.8593047034764826,0.0
22,80,white,0.8668711656441718,0.0
23,80,white,0.8611451942740286,0.0
24,80,white,0.8631901840490798,0.0
0,80,white,0.8214723926380368,-3.0
1,80,white,0.8220858895705522,-3.0
2,80,white,0.8167689161554192,-3.0
3,80,white,0.8132924335378323,-3.0
4,80,white,0.8151329243353783,-3.0
5,80,white,0.8128834355828221,-3.0
6,80,white,0.8321063394683027,-3.0
7,80,white,0.820040899795501,-3.0
8,80,white,0.8179959100204499,-3.0
9,80,white,0.8171779141104294,-3.0
10,80,white,0.8202453987730062,-3.0
11,80,white,0.8286298568507158,-3.0
12,80,white,0.8202453987730062,-3.0
13,80,white,0.8210633946830266,-3.0
14,80,white,0.8186094069529652,-3.0
15,80,white,0.8241308793456033,-3.0
16,80,white,0.8132924335378323,-3.0
17,80,white,0.8198364008179959,-3.0
18,80,white,0.8169734151329243,-3.0
19,80,white,0.8169734151329243,-3.0
20,80,white,0.8186094069529652,-3.0
21,80,white,0.8165644171779141,-3.0
22,80,white,0.8271983640081799,-3.0
23,80,white,0.8222903885480572,-3.0
24,80,white,0.8269938650306748,-3.0
0,80,pink,0.9466257668711656,24.0
1,80,pink,0.9484662576687116,24.0
2,80,pink,0.947239263803681,24.0
3,80,pink,0.9480572597137015,24.0
4,80,pink,0.9441717791411043,24.0
5,80,pink,0.9482617586912065,24.0
6,80,pink,0.9476482617586912,24.0
7,80,pink,0.9462167689161555,24.0
8,80,pink,0.9464212678936605,24.0
9,80,pink,0.9468302658486708,24.0
10,80,pink,0.9462167689161555,24.0
11,80,pink,0.947239263803681,24.0
12,80,pink,0.9517382413087935,24.0
13,80,pink,0.9496932515337423,24.0
14,80,pink,0.9501022494887525,24.0
15,80,pink,0.9466257668711656,24.0
16,80,pink,0.949079754601227,24.0
17,80,pink,0.9488752556237219,24.0
18,80,pink,0.9492842535787321,24.0
19,80,pink,0.947239263803681,24.0
20,80,pink,0.9482617586912065,24.0
21,80,pink,0.9445807770961145,24.0
22,80,pink,0.9464212678936605,24.0
23,80,pink,0.9464212678936605,24.0
24,80,pink,0.9462167689161555,24.0
0,80,pink,0.9404907975460123,21.0
1,80,pink,0.9462167689161555,21.0
2,80,pink,0.9478527607361963,21.0
3,80,pink,0.943762781186094,21.0
4,80,pink,0.9431492842535787,21.0
5,80,pink,0.9458077709611452,21.0
6,80,pink,0.9431492842535787,21.0
7,80,pink,0.9458077709611452,21.0
8,80,pink,0.9482617586912065,21.0
9,80,pink,0.9415132924335379,21.0
10,80,pink,0.9470347648261759,21.0
11,80,pink,0.9415132924335379,21.0
12,80,pink,0.9478527607361963,21.0
13,80,pink,0.9474437627811861,21.0
14,80,pink,0.945398773006135,21.0
15,80,pink,0.9421267893660532,21.0
16,80,pink,0.9470347648261759,21.0
17,80,pink,0.9460122699386503,21.0
18,80,pink,0.9425357873210634,21.0
19,80,pink,0.9429447852760736,21.0
20,80,pink,0.943558282208589,21.0
21,80,pink,0.9411042944785276,21.0
22,80,pink,0.9441717791411043,21.0
23,80,pink,0.9443762781186094,21.0
24,80,pink,0.9474437627811861,21.0
0,80,pink,0.9423312883435583,18.0
1,80,pink,0.9396728016359919,18.0
2,80,pink,0.9425357873210634,18.0
3,80,pink,0.9408997955010225,18.0
4,80,pink,0.9335378323108384,18.0
5,80,pink,0.9394683026584867,18.0
6,80,pink,0.9392638036809816,18.0
7,80,pink,0.9390593047034764,18.0
8,80,pink,0.938241308793456,18.0
9,80,pink,0.9384458077709611,18.0
10,80,pink,0.9384458077709611,18.0
11,80,pink,0.9386503067484663,18.0
12,80,pink,0.9392638036809816,18.0
13,80,pink,0.9406952965235174,18.0
14,80,pink,0.9421267893660532,18.0
15,80,pink,0.9361963190184049,18.0
16,80,pink,0.9384458077709611,18.0
17,80,pink,0.9402862985685072,18.0
18,80,pink,0.9370143149284254,18.0
19,80,pink,0.9374233128834356,18.0
20,80,pink,0.9366053169734151,18.0
21,80,pink,0.938036809815951,18.0
22,80,pink,0.9390593047034764,18.0
