noise_type,snr_train,snr_test,accuracy
street_music_foreground,-3,15,0.850920245398773
street_music_foreground,-3,18,0.8603271983640082
street_music_foreground,-3,21,0.8621676891615542
street_music_foreground,-3,24,0.8623721881390594
street_music_foreground,-3,27,0.86359918200409
street_music_foreground,-3,30,0.8631901840490798
street_music_foreground,0,-3,0.5439672801635992
street_music_foreground,0,0,0.6633946830265849
street_music_foreground,0,3,0.7392638036809815
street_music_foreground,0,6,0.791002044989775
street_music_foreground,0,9,0.8245398773006135
street_music_foreground,0,12,0.8480572597137014
street_music_foreground,0,15,0.8640081799591002
street_music_foreground,0,18,0.8711656441717791
street_music_foreground,0,21,0.8738241308793456
street_music_foreground,0,24,0.876482617586912
street_music_foreground,0,27,0.8803680981595092
street_music_foreground,0,30,0.8797546012269939
street_music_foreground,3,-3,0.5300613496932516
street_music_foreground,3,0,0.6703476482617587
street_music_foreground,3,3,0.7629856850715746
street_music_foreground,3,6,0.8137014314928426
street_music_foreground,3,9,0.8529652351738242
street_music_foreground,3,12,0.8734151329243354
street_music_foreground,3,15,0.8842535787321063
street_music_foreground,3,18,0.8905930470347648
street_music_foreground,3,21,0.8965235173824131
street_music_foreground,3,24,0.9010224948875256
street_music_foreground,3,27,0.9030674846625767
street_music_foreground,3,30,0.9038854805725971
street_music_foreground,6,-3,0.4918200408997955
street_music_foreground,6,0,0.6656441717791411
street_music_foreground,6,3,0.7711656441717791
street_music_foreground,6,6,0.8302658486707567
