noise_type,snr_train,snr_test,accuracy
street_music_foreground,6,15,0.8879345603271984
street_music_foreground,6,18,0.894478527607362
street_music_foreground,6,21,0.8979550102249488
street_music_foreground,6,24,0.9022494887525563
street_music_foreground,6,27,0.9059304703476483
street_music_foreground,6,30,0.9075664621676892
street_music_foreground,9,-3,0.34989775051124744
street_music_foreground,9,0,0.5280163599182004
street_music_foreground,9,3,0.7051124744376278
street_music_foreground,9,6,0.803680981595092
street_music_foreground,9,9,0.8562372188139059
street_music_foreground,9,12,0.8811860940695296
street_music_foreground,9,15,0.8952965235173824
street_music_foreground,9,18,0.9063394683026584
street_music_foreground,9,21,0.912678936605317
street_music_foreground,9,24,0.9173824130879346
street_music_foreground,9,27,0.9192229038854806
street_music_foreground,9,30,0.9212678936605317
street_music_foreground,12,-3,0.3075664621676892
street_music_foreground,12,0,0.47586912065439674
street_music_foreground,12,3,0.6623721881390593
street_music_foreground,12,6,0.7865030674846626
street_music_foreground,12,9,0.8515337423312883
street_music_foreground,12,12,0.8832310838445808
street_music_foreground,12,15,0.9024539877300614
street_music_foreground,12,18,0.9143149284253579
street_music_foreground,12,21,0.9188139059304703
street_music_foreground,12,24,0.9239263803680982
street_music_foreground,12,27,0.9267893660531697
street_music_foreground,12,30,0.9288343558282208
street_music_foreground,15,-3,0.27750511247443765
street_music_foreground,15,0,0.4251533742331288
street_music_foreground,15,3,0.6085889570552148
street_music_foreground,15,6,0.7613496932515338
street_music_foreground,15,9,0.843762781186094
street_music_foreground,15,12,0.8809815950920246
street_music_foreground,15,15,0.901840490797546
street_music_foreground,15,18,0.916359918200409
street_music_foreground,15,21,0.9241308793456032
street_music_foreground,15,24,0.9284253578732107
street_music_foreground,15,27,0.9319018404907975
street_music_foreground,15,30,0.9351738241308793
street_music_foreground,18,-3,0.2570552147239264
street_music_foreground,18,0,0.39079754601226996
street_music_foreground,18,3,0.5721881390593047
street_music_foreground,18,6,0.7292433537832311
street_music_foreground,18,9,0.8312883435582822
street_music_foreground,18,12,0.872597137014315
street_music_foreground,18,15,0.9006134969325154
street_music_foreground,18,18,0.9155419222903886
street_music_foreground,18,21,0.9239263803680982
street_music_foreground,18,24,0.9284253578732107
street_music_foreground,18,27,0.9337423312883436
street_music_foreground,18,30,0.9353783231083844
street_music_foreground,21,-3,0.23558282208588957
street_music_foreground,21,0,0.3627811860940695
street_music_foreground,21,3,0.5478527607361963
street_music_foreground,21,6,0.7122699386503067
street_music_foreground,21,9,0.8179959100204499
street_music_foreground,21,12,0.867280163599182
street_music_foreground,21,15,0.896319018404908
street_music_foreground,21,18,0.912883435582822
street_music_foreground,21,21,0.9222903885480572
street_music_foreground,21,24,0.9276073619631902
street_music_foreground,21,27,0.9316973415132924
street_music_foreground,21,30,0.9357873210633947
street_music_foreground,24,-3,0.25173824130879346
street_music_foreground,24,0,0.3838445807770961
street_music_foreground,24,3,0.5576687116564417
street_music_foreground,24,6,0.7157464212678937
street_music_foreground,24,9,0.814519427402863
street_music_foreground,24,12,0.8723926380368098
street_music_foreground,24,15,0.901840490797546
street_music_foreground,24,18,0.9188139059304703
street_music_foreground,24,21,0.9253578732106339
street_music_foreground,24,24,0.9306748466257668
street_music_foreground,24,27,0.9370143149284254
street_music_foreground,24,30,0.9413087934560327
street_music_foreground,27,-3,0.23824130879345604
street_music_foreground,27,0,0.36257668711656443
street_music_foreground,27,3,0.5310838445807771
street_music_foreground,27,6,0.698159509202454
street_music_foreground,27,9,0.805316973415133
street_music_foreground,27,12,0.8660531697341514
street_music_foreground,27,15,0.9002044989775051
street_music_foreground,27,18,0.9157464212678936
street_music_foreground,27,21,0.9239263803680982
street_music_foreground,27,24,0.9304703476482618
street_music_foreground,27,27,0.938241308793456
street_music_foreground,27,30,0.9431492842535787
street_music_foreground,30,-3,0.24028629856850717
street_music_foreground,30,0,0.3562372188139059
street_music_foreground,30,3,0.5145194274028629
street_music_foreground,30,6,0.6754601226993865
street_music_foreground,30,9,0.7867075664621677
street_music_foreground,30,12,0.8554192229038855
street_music_foreground,30,15,0.8924335378323108
street_music_foreground,30,18,0.9114519427402863
street_music_foreground,30,21,0.9214723926380368
street_music_foreground,30,24,0.9302658486707567
street_music_foreground,30,27,0.9368098159509203
street_music_foreground,30,30,0.9408997955010225
